交易时间,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅%,成交量,成交额
3/3/2010,1854.71 ,1861.15 ,1846.22 ,1851.57 ,0.36 ,0.02 ,2603510000.00 ,0.00 
3/4/2010,1852.70 ,1860.76 ,1844.92 ,1859.72 ,8.15 ,0.44 ,2186020000.00 ,0.00 
3/5/2010,1871.62 ,1889.68 ,1869.10 ,1888.56 ,28.84 ,1.55 ,2411880000.00 ,0.00 
3/8/2010,1888.04 ,1894.75 ,1887.66 ,1890.89 ,2.33 ,0.12 ,2312310000.00 ,0.00 
3/9/2010,1885.99 ,1911.38 ,1885.99 ,1901.38 ,10.49 ,0.55 ,2620360000.00 ,0.00 
3/10/2010,1901.24 ,1920.66 ,1901.11 ,1917.35 ,15.97 ,0.84 ,2554740000.00 ,0.00 
3/11/2010,1911.07 ,1923.81 ,1908.39 ,1923.81 ,6.46 ,0.34 ,2256790000.00 ,0.00 
3/12/2010,1930.00 ,1930.17 ,1916.41 ,1924.43 ,0.62 ,0.03 ,2098780000.00 ,0.00 
3/15/2010,1918.14 ,1924.49 ,1906.01 ,1920.09 ,-4.34 ,-0.23 ,1956170000.00 ,0.00 
3/16/2010,1924.27 ,1933.96 ,1918.98 ,1932.24 ,12.15 ,0.63 ,2201880000.00 ,0.00 
3/17/2010,1934.65 ,1945.90 ,1930.91 ,1936.22 ,3.98 ,0.21 ,2281410000.00 ,0.00 
3/18/2010,1937.63 ,1945.28 ,1934.17 ,1943.94 ,7.72 ,0.40 ,2173060000.00 ,0.00 
3/19/2010,1943.96 ,1949.14 ,1924.72 ,1932.43 ,-11.51 ,-0.59 ,3055760000.00 ,0.00 
3/22/2010,1922.73 ,1956.48 ,1921.71 ,1949.59 ,17.16 ,0.89 ,2448130000.00 ,0.00 
3/23/2010,1952.54 ,1964.14 ,1943.25 ,1963.20 ,13.61 ,0.70 ,2465230000.00 ,0.00 
3/24/2010,1956.63 ,1958.60 ,1948.85 ,1951.84 ,-11.36 ,-0.58 ,2436100000.00 ,0.00 
3/25/2010,1966.56 ,1976.38 ,1948.50 ,1949.15 ,-2.69 ,-0.14 ,2704870000.00 ,0.00 
3/26/2010,1958.27 ,1965.52 ,1942.21 ,1952.63 ,3.48 ,0.18 ,2367930000.00 ,0.00 
3/29/2010,1960.63 ,1968.43 ,1956.60 ,1961.22 ,8.59 ,0.44 ,1967850000.00 ,0.00 
3/30/2010,1966.51 ,1974.47 ,1955.22 ,1967.96 ,6.74 ,0.34 ,2147270000.00 ,0.00 
3/31/2010,1962.17 ,1969.90 ,1955.15 ,1958.34 ,-9.62 ,-0.49 ,2368690000.00 ,0.00 
4/1/2010,1968.44 ,1979.49 ,1943.97 ,1959.56 ,1.22 ,0.06 ,2340270000.00 ,0.00 
4/5/2010,1964.03 ,1981.07 ,1958.01 ,1977.83 ,18.27 ,0.93 ,2130340000.00 ,0.00 
4/6/2010,1971.09 ,1988.04 ,1968.17 ,1981.95 ,4.12 ,0.21 ,2220390000.00 ,0.00 
4/7/2010,1980.20 ,1987.34 ,1967.14 ,1977.30 ,-4.65 ,-0.23 ,2984850000.00 ,0.00 
4/8/2010,1972.82 ,1984.90 ,1962.04 ,1980.73 ,3.43 ,0.17 ,2428900000.00 ,0.00 
4/9/2010,1984.01 ,1994.48 ,1978.04 ,1994.43 ,13.70 ,0.69 ,2215530000.00 ,0.00 
4/12/2010,1995.35 ,2000.56 ,1990.78 ,1995.65 ,1.22 ,0.06 ,2161650000.00 ,0.00 
4/13/2010,1994.34 ,2006.51 ,1986.83 ,2003.81 ,8.16 ,0.41 ,2665420000.00 ,0.00 
4/14/2010,2015.61 ,2029.06 ,2012.98 ,2028.82 ,25.01 ,1.25 ,3143270000.00 ,0.00 
4/15/2010,2027.92 ,2040.49 ,2027.52 ,2038.64 ,9.82 ,0.48 ,2840660000.00 ,0.00 
4/16/2010,2030.34 ,2037.47 ,2000.77 ,2012.84 ,-25.80 ,-1.27 ,2960950000.00 ,0.00 
4/19/2010,2011.40 ,2018.93 ,1988.37 ,2013.53 ,0.69 ,0.03 ,2223650000.00 ,0.00 
4/20/2010,2025.04 ,2027.44 ,2009.55 ,2023.60 ,10.07 ,0.50 ,2157100000.00 ,0.00 
4/21/2010,2037.15 ,2040.83 ,2021.72 ,2034.53 ,10.93 ,0.54 ,2715900000.00 ,0.00 
4/22/2010,2016.49 ,2047.11 ,2002.97 ,2045.16 ,10.63 ,0.52 ,2800840000.00 ,0.00 
4/23/2010,2042.80 ,2055.63 ,2036.99 ,2055.33 ,10.17 ,0.50 ,2517010000.00 ,0.00 
4/26/2010,2054.84 ,2059.42 ,2045.64 ,2049.09 ,-6.24 ,-0.30 ,2491040000.00 ,0.00 
4/27/2010,2040.43 ,2049.90 ,2001.02 ,2006.25 ,-42.84 ,-2.09 ,2864810000.00 ,0.00 
4/28/2010,2016.52 ,2017.92 ,1991.95 ,2007.59 ,1.34 ,0.07 ,2755190000.00 ,0.00 
4/29/2010,2020.51 ,2045.86 ,2019.32 ,2042.89 ,35.30 ,1.76 ,3069640000.00 ,0.00 
4/30/2010,2040.58 ,2044.39 ,2000.26 ,2000.63 ,-42.26 ,-2.07 ,2841130000.00 ,0.00 
5/3/2010,2010.94 ,2039.52 ,2010.91 ,2031.60 ,30.97 ,1.55 ,2398370000.00 ,0.00 
5/4/2010,2003.59 ,2003.59 ,1955.39 ,1968.97 ,-62.63 ,-3.08 ,3052590000.00 ,0.00 
5/5/2010,1947.35 ,1971.10 ,1936.56 ,1958.26 ,-10.71 ,-0.54 ,3041480000.00 ,0.00 
5/6/2010,1948.25 ,1964.10 ,1752.31 ,1893.75 ,-64.51 ,-3.29 ,4553600000.00 ,0.00 
5/7/2010,1879.76 ,1901.89 ,1808.07 ,1849.44 ,-44.31 ,-2.34 ,4227720000.00 ,0.00 
5/10/2010,1931.52 ,1942.64 ,1923.52 ,1942.61 ,93.17 ,5.04 ,2871800000.00 ,0.00 
5/11/2010,1920.24 ,1966.48 ,1918.12 ,1940.48 ,-2.13 ,-0.11 ,2548840000.00 ,0.00 
5/12/2010,1951.99 ,1977.42 ,1947.20 ,1975.58 ,35.10 ,1.81 ,2351900000.00 ,0.00 
5/13/2010,1969.44 ,1983.13 ,1940.44 ,1945.52 ,-30.06 ,-1.52 ,2375250000.00 ,0.00 
5/14/2010,1928.58 ,1929.91 ,1885.51 ,1907.10 ,-38.42 ,-1.97 ,2653020000.00 ,0.00 
5/17/2010,1911.38 ,1920.75 ,1872.92 ,1915.45 ,8.35 ,0.44 ,2434480000.00 ,0.00 
5/18/2010,1929.12 ,1933.25 ,1878.55 ,1887.06 ,-28.39 ,-1.48 ,2490310000.00 ,0.00 
5/19/2010,1879.32 ,1894.41 ,1850.96 ,1873.42 ,-13.64 ,-0.72 ,2646160000.00 ,0.00 
5/20/2010,1830.17 ,1839.99 ,1798.20 ,1800.12 ,-73.30 ,-3.91 ,3420420000.00 ,0.00 
5/21/2010,1772.34 ,1834.69 ,1767.94 ,1822.77 ,22.65 ,1.26 ,3389670000.00 ,0.00 
5/24/2010,1818.46 ,1841.11 ,1814.17 ,1815.28 ,-7.49 ,-0.41 ,2150020000.00 ,0.00 
5/25/2010,1769.32 ,1818.28 ,1756.63 ,1815.68 ,0.40 ,0.02 ,2946380000.00 ,0.00 
5/26/2010,1827.58 ,1850.80 ,1793.03 ,1796.47 ,-19.21 ,-1.06 ,3077300000.00 ,0.00 
5/27/2010,1837.65 ,1863.87 ,1831.78 ,1862.71 ,66.24 ,3.69 ,2408220000.00 ,0.00 
5/28/2010,1865.89 ,1867.72 ,1836.23 ,1852.39 ,-10.32 ,-0.55 ,2165590000.00 ,0.00 
6/1/2010,1846.60 ,1878.04 ,1832.96 ,1835.04 ,-17.35 ,-0.94 ,2167810000.00 ,0.00 
6/2/2010,1844.69 ,1879.59 ,1832.58 ,1879.59 ,44.55 ,2.43 ,2190140000.00 ,0.00 
6/3/2010,1883.25 ,1898.93 ,1871.59 ,1895.66 ,16.07 ,0.86 ,2249050000.00 ,0.00 
6/4/2010,1857.83 ,1879.31 ,1824.71 ,1832.04 ,-63.62 ,-3.36 ,2342480000.00 ,0.00 
6/7/2010,1839.77 ,1845.30 ,1795.54 ,1798.16 ,-33.88 ,-1.85 ,2256670000.00 ,0.00 
6/8/2010,1799.26 ,1805.84 ,1770.46 ,1795.70 ,-2.46 ,-0.14 ,2696580000.00 ,0.00 
6/9/2010,1805.87 ,1823.21 ,1774.05 ,1778.92 ,-16.78 ,-0.93 ,2325060000.00 ,0.00 
6/10/2010,1800.57 ,1831.81 ,1796.32 ,1830.09 ,51.17 ,2.88 ,2187840000.00 ,0.00 
6/11/2010,1814.25 ,1848.62 ,1811.99 ,1847.15 ,17.06 ,0.93 ,1877120000.00 ,0.00 
6/14/2010,1862.70 ,1876.94 ,1844.16 ,1845.48 ,-1.67 ,-0.09 ,1951910000.00 ,0.00 
6/15/2010,1855.69 ,1898.79 ,1855.69 ,1897.48 ,52.00 ,2.82 ,2289060000.00 ,0.00 
6/16/2010,1891.26 ,1913.21 ,1888.22 ,1905.31 ,7.83 ,0.41 ,1936400000.00 ,0.00 
6/17/2010,1914.75 ,1916.24 ,1894.27 ,1910.65 ,5.34 ,0.28 ,1821680000.00 ,0.00 
6/18/2010,1911.06 ,1925.20 ,1906.85 ,1913.48 ,2.83 ,0.15 ,2037230000.00 ,0.00 
6/21/2010,1939.77 ,1939.77 ,1885.20 ,1895.84 ,-17.64 ,-0.92 ,1910700000.00 ,0.00 
6/22/2010,1903.31 ,1917.26 ,1877.97 ,1880.54 ,-15.30 ,-0.81 ,1934450000.00 ,0.00 
6/23/2010,1883.97 ,1889.73 ,1859.05 ,1874.42 ,-6.12 ,-0.33 ,1929450000.00 ,0.00 
6/24/2010,1868.47 ,1871.13 ,1839.32 ,1844.59 ,-29.83 ,-1.59 ,2064360000.00 ,0.00 
6/25/2010,1848.82 ,1857.31 ,1829.30 ,1838.52 ,-6.07 ,-0.33 ,3540350000.00 ,0.00 
6/28/2010,1843.27 ,1852.66 ,1823.51 ,1836.00 ,-2.52 ,-0.14 ,1876740000.00 ,0.00 
6/29/2010,1805.55 ,1807.09 ,1752.56 ,1764.06 ,-71.94 ,-3.92 ,2827090000.00 ,0.00 
6/30/2010,1761.98 ,1776.61 ,1734.90 ,1739.14 ,-24.92 ,-1.41 ,2221560000.00 ,0.00 
7/1/2010,1741.93 ,1747.25 ,1700.04 ,1734.41 ,-4.73 ,-0.27 ,2717070000.00 ,0.00 
7/2/2010,1736.25 ,1742.36 ,1712.92 ,1728.34 ,-6.07 ,-0.35 ,1672320000.00 ,0.00 
7/6/2010,1752.98 ,1763.88 ,1719.20 ,1734.68 ,6.34 ,0.37 ,2173030000.00 ,0.00 
7/7/2010,1739.01 ,1790.18 ,1736.99 ,1789.72 ,55.04 ,3.17 ,2199500000.00 ,0.00 
7/8/2010,1801.55 ,1805.83 ,1777.44 ,1798.31 ,8.59 ,0.48 ,2034030000.00 ,0.00 
7/9/2010,1797.04 ,1815.24 ,1793.00 ,1814.79 ,16.48 ,0.92 ,1592610000.00 ,0.00 
7/12/2010,1814.49 ,1831.62 ,1808.70 ,1821.03 ,6.24 ,0.34 ,1767970000.00 ,0.00 
7/13/2010,1835.02 ,1851.25 ,1822.25 ,1845.03 ,24.00 ,1.32 ,2278480000.00 ,0.00 
7/14/2010,1847.92 ,1863.52 ,1840.62 ,1853.41 ,8.38 ,0.45 ,2213010000.00 ,0.00 
7/15/2010,1849.24 ,1860.35 ,1830.70 ,1856.24 ,2.83 ,0.15 ,2011600000.00 ,0.00 
7/16/2010,1845.50 ,1850.73 ,1802.54 ,1803.48 ,-52.76 ,-2.84 ,2195150000.00 ,0.00 
7/19/2010,1807.99 ,1822.71 ,1794.56 ,1819.28 ,15.80 ,0.88 ,1735090000.00 ,0.00 
7/20/2010,1789.93 ,1841.16 ,1784.55 ,1840.67 ,21.39 ,1.18 ,1933270000.00 ,0.00 
7/21/2010,1859.60 ,1859.85 ,1813.28 ,1817.30 ,-23.37 ,-1.27 ,2222030000.00 ,0.00 
7/22/2010,1842.38 ,1870.41 ,1842.38 ,1863.10 ,45.80 ,2.52 ,2213220000.00 ,0.00 
7/23/2010,1851.81 ,1875.38 ,1846.32 ,1875.38 ,12.28 ,0.66 ,2410600000.00 ,0.00 
7/26/2010,1875.77 ,1890.40 ,1867.84 ,1890.40 ,15.02 ,0.80 ,2164280000.00 ,0.00 
7/27/2010,1899.13 ,1900.15 ,1880.22 ,1888.81 ,-1.59 ,-0.08 ,2065390000.00 ,0.00 
7/28/2010,1887.46 ,1894.69 ,1866.68 ,1872.62 ,-16.19 ,-0.86 ,1848520000.00 ,0.00 
7/29/2010,1884.07 ,1887.41 ,1841.36 ,1860.30 ,-12.32 ,-0.66 ,2324590000.00 ,0.00 
7/30/2010,1842.33 ,1874.64 ,1833.90 ,1864.00 ,3.70 ,0.20 ,2138610000.00 ,0.00 
8/2/2010,1886.61 ,1902.67 ,1879.77 ,1898.99 ,34.99 ,1.88 ,1953200000.00 ,0.00 
8/3/2010,1898.46 ,1898.63 ,1881.58 ,1891.81 ,-7.18 ,-0.38 ,1997030000.00 ,0.00 
8/4/2010,1898.81 ,1911.01 ,1891.23 ,1909.20 ,17.39 ,0.92 ,2021980000.00 ,0.00 
8/5/2010,1900.07 ,1907.80 ,1892.50 ,1904.95 ,-4.25 ,-0.22 ,1774300000.00 ,0.00 
8/6/2010,1883.32 ,1905.01 ,1873.44 ,1902.88 ,-2.07 ,-0.11 ,1876630000.00 ,0.00 
8/9/2010,1911.38 ,1918.78 ,1902.98 ,1915.17 ,12.29 ,0.65 ,1614580000.00 ,0.00 
8/10/2010,1896.71 ,1908.73 ,1882.60 ,1899.24 ,-15.93 ,-0.83 ,2039590000.00 ,0.00 
8/11/2010,1866.00 ,1866.00 ,1838.89 ,1845.38 ,-53.86 ,-2.84 ,2274460000.00 ,0.00 
8/12/2010,1808.63 ,1839.24 ,1807.46 ,1832.17 ,-13.21 ,-0.72 ,2189680000.00 ,0.00 
8/13/2010,1825.29 ,1832.46 ,1818.30 ,1818.80 ,-13.37 ,-0.73 ,1605040000.00 ,0.00 
8/16/2010,1806.97 ,1834.05 ,1801.74 ,1821.51 ,2.71 ,0.15 ,1627620000.00 ,0.00 
8/17/2010,1833.15 ,1860.68 ,1831.27 ,1845.37 ,23.86 ,1.31 ,1736870000.00 ,0.00 
8/18/2010,1841.42 ,1862.37 ,1834.20 ,1850.80 ,5.43 ,0.29 ,1654560000.00 ,0.00 
8/19/2010,1842.79 ,1847.62 ,1811.57 ,1823.00 ,-27.80 ,-1.50 ,2094800000.00 ,0.00 
8/20/2010,1818.42 ,1829.92 ,1810.62 ,1825.75 ,2.75 ,0.15 ,1898500000.00 ,0.00 
8/23/2010,1833.33 ,1842.79 ,1807.84 ,1808.31 ,-17.44 ,-0.96 ,1665900000.00 ,0.00 
8/24/2010,1783.20 ,1793.43 ,1767.36 ,1775.27 ,-33.04 ,-1.83 ,2141650000.00 ,0.00 
8/25/2010,1762.68 ,1798.38 ,1758.62 ,1790.88 ,15.61 ,0.88 ,2019480000.00 ,0.00 
8/26/2010,1797.35 ,1800.62 ,1767.85 ,1769.02 ,-21.86 ,-1.22 ,1804510000.00 ,0.00 
8/27/2010,1780.11 ,1794.29 ,1747.32 ,1791.64 ,22.62 ,1.28 ,2134550000.00 ,0.00 
8/30/2010,1785.98 ,1798.47 ,1772.07 ,1772.07 ,-19.57 ,-1.09 ,1585200000.00 ,0.00 
8/31/2010,1762.54 ,1781.47 ,1755.38 ,1767.43 ,-4.64 ,-0.26 ,2084110000.00 ,0.00 
9/1/2010,1791.91 ,1824.66 ,1791.41 ,1820.05 ,52.62 ,2.98 ,2133970000.00 ,0.00 
9/2/2010,1822.83 ,1840.58 ,1817.99 ,1840.58 ,20.53 ,1.13 ,1680590000.00 ,0.00 
9/3/2010,1864.03 ,1870.31 ,1851.60 ,1870.31 ,29.73 ,1.62 ,1647790000.00 ,0.00 
9/7/2010,1862.88 ,1870.06 ,1854.43 ,1856.50 ,-13.81 ,-0.74 ,1685240000.00 ,0.00 
9/8/2010,1863.71 ,1887.17 ,1863.53 ,1880.00 ,23.50 ,1.27 ,2018210000.00 ,0.00 
9/9/2010,1897.01 ,1897.93 ,1882.79 ,1886.14 ,6.14 ,0.33 ,1706650000.00 ,0.00 
9/10/2010,1887.83 ,1895.92 ,1879.71 ,1892.34 ,6.20 ,0.33 ,1692470000.00 ,0.00 
9/13/2010,1908.75 ,1924.61 ,1908.41 ,1921.67 ,29.33 ,1.55 ,1937630000.00 ,0.00 
9/14/2010,1917.83 ,1938.01 ,1913.71 ,1928.59 ,6.92 ,0.36 ,2079030000.00 ,0.00 
9/15/2010,1923.97 ,1942.34 ,1918.10 ,1939.60 ,11.01 ,0.57 ,2067130000.00 ,0.00 
9/16/2010,1937.18 ,1949.39 ,1931.72 ,1948.11 ,8.51 ,0.44 ,1809280000.00 ,0.00 
9/17/2010,1959.26 ,1961.01 ,1945.52 ,1955.83 ,7.72 ,0.40 ,2432480000.00 ,0.00 
9/20/2010,1962.15 ,1992.80 ,1960.43 ,1989.43 ,33.60 ,1.72 ,1989520000.00 ,0.00 
9/21/2010,1990.19 ,2002.79 ,1980.47 ,1989.11 ,-0.32 ,-0.02 ,2125100000.00 ,0.00 
9/22/2010,1979.90 ,1996.45 ,1972.83 ,1982.76 ,-6.35 ,-0.32 ,2170210000.00 ,0.00 
9/23/2010,1968.03 ,2002.46 ,1967.82 ,1982.15 ,-0.61 ,-0.03 ,1923110000.00 ,0.00 
9/24/2010,2006.53 ,2023.85 ,2002.55 ,2023.84 ,41.69 ,2.10 ,1993380000.00 ,0.00 
9/27/2010,2021.68 ,2026.42 ,2010.53 ,2010.99 ,-12.85 ,-0.63 ,1873120000.00 ,0.00 
9/28/2010,2013.57 ,2017.57 ,1979.74 ,2012.43 ,1.44 ,0.07 ,2125730000.00 ,0.00 
9/29/2010,2008.14 ,2017.24 ,2000.91 ,2009.08 ,-3.35 ,-0.17 ,2077930000.00 ,0.00 
9/30/2010,2021.49 ,2029.65 ,1986.33 ,1998.04 ,-11.04 ,-0.55 ,2418300000.00 ,0.00 
10/1/2010,2014.47 ,2017.23 ,1987.71 ,1996.60 ,-1.44 ,-0.07 ,1932650000.00 ,0.00 
10/4/2010,1990.13 ,1997.67 ,1963.68 ,1975.33 ,-21.27 ,-1.07 ,1901980000.00 ,0.00 
10/5/2010,1996.38 ,2026.46 ,1996.21 ,2024.63 ,49.30 ,2.50 ,2203470000.00 ,0.00 
10/6/2010,2021.21 ,2024.92 ,1992.65 ,2006.52 ,-18.11 ,-0.89 ,2103800000.00 ,0.00 
10/7/2010,2016.08 ,2017.44 ,1996.25 ,2011.63 ,5.11 ,0.25 ,1846240000.00 ,0.00 
10/8/2010,2014.99 ,2030.89 ,1999.89 ,2027.03 ,15.40 ,0.77 ,2000980000.00 ,0.00 
10/11/2010,2028.53 ,2037.12 ,2021.43 ,2026.98 ,-0.05 ,0.00 ,1539990000.00 ,0.00 
10/12/2010,2023.75 ,2045.08 ,2007.13 ,2041.55 ,14.57 ,0.72 ,1960920000.00 ,0.00 
10/13/2010,2052.50 ,2067.06 ,2048.05 ,2057.25 ,15.70 ,0.77 ,2294450000.00 ,0.00 
10/14/2010,2058.35 ,2062.26 ,2043.70 ,2054.51 ,-2.74 ,-0.13 ,2014540000.00 ,0.00 
10/15/2010,2078.63 ,2097.73 ,2062.84 ,2097.73 ,43.22 ,2.10 ,2232810000.00 ,0.00 
10/18/2010,2100.21 ,2105.07 ,2091.15 ,2104.15 ,6.42 ,0.31 ,1724710000.00 ,0.00 
10/19/2010,2063.96 ,2087.05 ,2054.61 ,2069.73 ,-34.42 ,-1.64 ,2241840000.00 ,0.00 
10/20/2010,2075.47 ,2100.16 ,2072.54 ,2085.75 ,16.02 ,0.77 ,2016770000.00 ,0.00 
10/21/2010,2097.17 ,2106.24 ,2069.45 ,2090.10 ,4.35 ,0.21 ,2135480000.00 ,0.00 
10/22/2010,2089.22 ,2105.44 ,2086.89 ,2104.21 ,14.11 ,0.68 ,1648180000.00 ,0.00 
10/25/2010,2113.23 ,2127.26 ,2112.28 ,2113.55 ,9.34 ,0.44 ,1746320000.00 ,0.00 
10/26/2010,2100.53 ,2123.81 ,2094.84 ,2119.05 ,5.50 ,0.26 ,1914350000.00 ,0.00 
10/27/2010,2108.11 ,2127.21 ,2104.99 ,2125.88 ,6.83 ,0.32 ,2013240000.00 ,0.00 
10/28/2010,2135.14 ,2135.69 ,2112.09 ,2129.73 ,3.85 ,0.18 ,1998340000.00 ,0.00 
10/29/2010,2126.76 ,2137.33 ,2124.45 ,2124.45 ,-5.28 ,-0.25 ,2068700000.00 ,0.00 
11/1/2010,2135.57 ,2148.07 ,2117.59 ,2128.42 ,3.97 ,0.19 ,1904790000.00 ,0.00 
11/2/2010,2146.98 ,2155.46 ,2141.62 ,2151.72 ,23.30 ,1.09 ,1914980000.00 ,0.00 
11/3/2010,2151.19 ,2159.68 ,2132.69 ,2158.36 ,6.64 ,0.31 ,1990410000.00 ,0.00 
11/4/2010,2183.10 ,2193.66 ,2179.06 ,2187.80 ,29.44 ,1.36 ,2492050000.00 ,0.00 
11/5/2010,2188.32 ,2191.24 ,2179.86 ,2186.71 ,-1.09 ,-0.05 ,2092850000.00 ,0.00 
11/8/2010,2179.70 ,2191.49 ,2176.67 ,2188.94 ,2.23 ,0.10 ,1799330000.00 ,0.00 
11/9/2010,2195.78 ,2200.16 ,2166.96 ,2176.88 ,-12.06 ,-0.55 ,2157370000.00 ,0.00 
11/10/2010,2178.36 ,2189.38 ,2162.63 ,2187.74 ,10.86 ,0.50 ,1998930000.00 ,0.00 
11/11/2010,2153.82 ,2177.21 ,2145.09 ,2173.11 ,-14.63 ,-0.67 ,2559980000.00 ,0.00 
11/12/2010,2161.66 ,2171.23 ,2122.42 ,2137.95 ,-35.16 ,-1.62 ,2191790000.00 ,0.00 
11/15/2010,2147.06 ,2152.89 ,2129.69 ,2131.48 ,-6.47 ,-0.30 ,1852210000.00 ,0.00 
11/16/2010,2114.43 ,2126.16 ,2085.27 ,2093.63 ,-37.85 ,-1.78 ,2234090000.00 ,0.00 
11/17/2010,2093.72 ,2111.06 ,2090.34 ,2100.00 ,6.37 ,0.30 ,1816260000.00 ,0.00 
11/18/2010,2124.79 ,2147.97 ,2121.86 ,2134.77 ,34.77 ,1.66 ,2046660000.00 ,0.00 
11/19/2010,2129.61 ,2138.88 ,2121.11 ,2135.27 ,0.50 ,0.02 ,1839670000.00 ,0.00 
11/22/2010,2126.40 ,2151.00 ,2121.74 ,2150.86 ,15.59 ,0.73 ,1850570000.00 ,0.00 
11/23/2010,2128.19 ,2132.69 ,2105.61 ,2116.61 ,-34.25 ,-1.59 ,1892260000.00 ,0.00 
11/24/2010,2138.24 ,2165.15 ,2138.15 ,2160.52 ,43.91 ,2.07 ,1634640000.00 ,0.00 
11/26/2010,2146.38 ,2160.55 ,2142.69 ,2153.91 ,-6.61 ,-0.31 ,623980000.00 ,0.00 
11/29/2010,2144.04 ,2150.71 ,2118.94 ,2144.56 ,-9.35 ,-0.43 ,1683260000.00 ,0.00 
11/30/2010,2119.47 ,2131.50 ,2110.24 ,2117.33 ,-27.23 ,-1.27 ,2317480000.00 ,0.00 
12/1/2010,2150.64 ,2173.42 ,2150.64 ,2162.83 ,45.50 ,2.15 ,2109940000.00 ,0.00 
12/2/2010,2166.57 ,2187.82 ,2164.53 ,2185.30 ,22.47 ,1.04 ,2038130000.00 ,0.00 
12/3/2010,2177.11 ,2192.89 ,2176.28 ,2191.17 ,5.87 ,0.27 ,1810400000.00 ,0.00 
12/6/2010,2192.12 ,2193.86 ,2183.03 ,2189.81 ,-1.36 ,-0.06 ,1617030000.00 ,0.00 
12/7/2010,2214.99 ,2215.28 ,2188.74 ,2189.35 ,-0.46 ,-0.02 ,1906290000.00 ,0.00 
12/8/2010,2195.33 ,2201.34 ,2182.99 ,2200.60 ,11.25 ,0.51 ,1763460000.00 ,0.00 
12/9/2010,2210.73 ,2213.01 ,2193.92 ,2201.57 ,0.97 ,0.04 ,1924980000.00 ,0.00 
12/10/2010,2206.47 ,2217.48 ,2199.69 ,2215.34 ,13.77 ,0.63 ,1736730000.00 ,0.00 
12/13/2010,2223.89 ,2225.22 ,2207.02 ,2207.45 ,-7.89 ,-0.36 ,1835330000.00 ,0.00 
12/14/2010,2213.23 ,2220.42 ,2205.21 ,2212.59 ,5.14 ,0.23 ,1853270000.00 ,0.00 
12/15/2010,2210.51 ,2223.67 ,2196.88 ,2202.45 ,-10.14 ,-0.46 ,1863980000.00 ,0.00 
12/16/2010,2205.27 ,2221.98 ,2198.86 ,2218.02 ,15.57 ,0.71 ,1735290000.00 ,0.00 
12/17/2010,2222.01 ,2227.04 ,2217.11 ,2218.29 ,0.27 ,0.01 ,2421830000.00 ,0.00 
12/20/2010,2225.41 ,2230.55 ,2206.30 ,2223.04 ,4.75 ,0.21 ,1707950000.00 ,0.00 
12/21/2010,2230.61 ,2235.58 ,2226.25 ,2234.57 ,11.53 ,0.52 ,1647550000.00 ,0.00 
12/22/2010,2234.60 ,2238.92 ,2231.97 ,2235.91 ,1.34 ,0.06 ,1614040000.00 ,0.00 
12/23/2010,2232.84 ,2235.11 ,2225.29 ,2230.27 ,-5.64 ,-0.25 ,1270290000.00 ,0.00 
12/27/2010,2223.76 ,2234.42 ,2208.80 ,2229.86 ,-0.41 ,-0.02 ,1097100000.00 ,0.00 
12/28/2010,2234.56 ,2236.17 ,2222.76 ,2227.42 ,-2.44 ,-0.11 ,1130200000.00 ,0.00 
12/29/2010,2232.33 ,2236.19 ,2229.87 ,2231.64 ,4.22 ,0.19 ,1122150000.00 ,0.00 
12/30/2010,2230.39 ,2232.38 ,2222.77 ,2225.72 ,-5.92 ,-0.27 ,1074350000.00 ,0.00 
12/31/2010,2223.28 ,2225.00 ,2209.38 ,2217.86 ,-7.86 ,-0.35 ,1026600000.00 ,0.00 
1/3/2011,2238.66 ,2268.30 ,2237.79 ,2254.23 ,36.37 ,1.64 ,1919660000.00 ,0.00 
1/4/2011,2261.65 ,2263.03 ,2237.73 ,2251.46 ,-2.77 ,-0.12 ,2015440000.00 ,0.00 
1/5/2011,2245.40 ,2271.08 ,2243.88 ,2270.40 ,18.94 ,0.84 ,2060750000.00 ,0.00 
1/6/2011,2272.33 ,2279.45 ,2268.59 ,2277.51 ,7.11 ,0.31 ,2095490000.00 ,0.00 
1/7/2011,2280.13 ,2282.87 ,2254.22 ,2276.70 ,-0.81 ,-0.04 ,1976220000.00 ,0.00 
1/10/2011,2270.65 ,2288.64 ,2265.00 ,2284.38 ,7.68 ,0.34 ,1868870000.00 ,0.00 
1/11/2011,2294.66 ,2296.15 ,2279.48 ,2288.73 ,4.35 ,0.19 ,1893100000.00 ,0.00 
1/12/2011,2298.63 ,2304.88 ,2289.05 ,2304.88 ,16.15 ,0.71 ,1873960000.00 ,0.00 
1/13/2011,2303.60 ,2310.82 ,2298.62 ,2305.53 ,0.65 ,0.03 ,1923900000.00 ,0.00 
1/14/2011,2304.37 ,2323.43 ,2300.25 ,2323.43 ,17.90 ,0.78 ,2020210000.00 ,0.00 
1/18/2011,2300.93 ,2331.32 ,2299.37 ,2328.79 ,5.36 ,0.23 ,2020190000.00 ,0.00 
1/19/2011,2329.93 ,2331.63 ,2294.89 ,2303.32 ,-25.47 ,-1.09 ,2130930000.00 ,0.00 
1/20/2011,2292.17 ,2295.24 ,2268.59 ,2286.08 ,-17.24 ,-0.75 ,2323250000.00 ,0.00 
